p-value	FDR_BH	t-score	row_number	mz	retention_time	mock_6hr_01	mock_6hr_02	mock_6hr_03	p_0hr_01	p_0hr_02	p_0hr_03	yf_6hr_01	yf_6hr_02	yf_6hr_03
0.05388840408884704	0.28532304019227295	2.7036827687570297	row_3151	753.327	42.0	17.2	17.226759274151988	17.31088933795757	16.777431193300593	16.865674099128	17.36435387264943	17.397584389986026	17.593941415125727	17.37365716952211
0.0540875059708623	0.2861876970463561	2.7001216508760635	row_4865	1611.224	52.0	14.29	15.539710464457055	14.507300075331932	16.073893018625203	17.482475894753254	15.503144685101978	15.887412841764364	15.872682940418056	15.726963808523612
0.054270437926177646	0.2869657084786973	2.696863059559476	row_6791	150.0576	56.0	23.85	23.052840877818962	21.61312449733218	19.982438433488472	20.084608470047286	23.24951811930786	24.642326276725072	24.41713369211063	24.846309953293765
0.05431794777506158	0.28702709349743377	2.6960188337091555	row_6048	668.8684	47.0	20.78	21.166699351451957	20.746560543429712	14.393218490233997	17.77160173645259	20.83722464717932	21.193420984164792	21.397201158641483	21.29237048430334
0.0545819276403226	0.28823151352997306	-2.691343514463209	row_2992	739.4878	39.0	15.98	15.047217954794558	14.71119747625016	17.86205254592515	16.836761514958063	15.46155341834114	14.19357178092115	14.0792759068903	14.34082319451855
0.05470054743663171	0.28866724538341293	2.6892511402184143	row_448	135.0798	375.0	17.21	17.687816091708367	17.779853360069495	16.6113180131689	15.853733653180319	18.736865675757052	18.050631545973772	18.0989813268663	18.665998794609536
0.05497448357820234	0.28992150145628476	2.6844390249918364	row_2908	732.2743	39.0	13.28	11.945563000324372	12.233844055093687	16.064121655088044	15.680258148160716	12.009478277191674	13.214001046939531	14.470939511913603	14.445044293315922
0.055237883121067644	0.2911185732056268	2.6798380111925026	row_3795	809.8131	40.0	15.59	16.231295690791622	16.709392005248795	18.145422088502738	17.77160173645259	16.272583120177462	16.907799022995217	17.14043618825664	17.1756370818071
0.055296537850134705	0.29123571812373317	2.6788168852787	row_2722	713.561	40.0	14.96	13.789790270549888	14.599053905745134	15.057671210760752	15.747720844557229	13.444376980440548	15.652724020081267	15.388256902626075	15.247546754055698
0.055371673924251325	0.29127282787771397	-2.677510657054323	row_2298	468.3148	112.0	15.45	15.372053439891099	14.833535916801097	14.774301668183163	14.591217477759882	15.05603856742298	14.60172625341349	14.800761495091121	14.61179805139172
0.05537644757650097	0.29127282787771397	2.6774277369506096	row_6634	713.8229	43.0	16.27	16.702831072383375	16.841925315845643	15.722123931287507	13.502176807359044	17.135601905464828	17.111876259241384	16.975525196667878	17.248591850965262
0.055429510271232205	0.2913602462975026	2.676506572889292	row_2732	714.9012	38.0	17.51	17.79260173206209	17.98375076098772	17.09011482648965	16.836761514958063	17.957029423991358	18.071039269598387	18.15051601173779	18.228270179660566
0.05565493509199097	0.2921969602996105	2.672604517801214	row_3554	787.6669	39.0	14.18	14.135582883717174	14.568469295607398	17.86205254592515	18.147465330661724	13.184431563185317	14.54050308253964	14.924444738782691	14.934883457663577
0.05566178493262124	0.2921969602996105	2.6724862338798947	row_4204	857.5676	39.0	17.42	17.069580813621403	17.606540569289	18.44833435815464	18.44622870041771	17.863449073779474	17.928185204226068	17.76915934368878	18.426290267375578
0.055771226936127474	0.2925793696550782	2.67059864767992	row_6784	145.0965	126.0	13.92	13.873618782832866	13.243136189638916	15.126070755520859	14.69723028638297	14.588136816363564	14.377241293542703	14.85229617996261	15.966672335757572
0.055832660237863395	0.29267856969630174	-2.669540954879718	row_1366	222.0766	536.0	14.67	15.372053439891099	15.006848707581591	13.425853500055336	13.95514062602134	13.465172613820966	14.111940886422682	14.625543566528064	14.288712645119864
0.05587558425102325	0.29267856969630174	2.6688027308157958	row_6727	1644.854	46.0	14.2	15.550189028492428	15.200551238453906	16.318177107054154	16.962049379694445	16.137411503204742	16.030266907136685	16.01698005805822	16.16469242347258
0.05589995946544749	0.29267856969630174	2.668383807166359	row_2231	438.1963	364.0	19.07	18.89285095577618	19.52317613792034	18.067251180205467	17.94507724147219	20.171764379005925	19.673045574130825	19.63471493603662	20.104249958013284
0.0559903509213158	0.292830555903555	-2.666832133687807	row_3359	770.2607	39.0	15.1	15.015782262688441	15.261720458729375	16.660174830854693	17.15479994082734	14.23461104889645	14.581318529788872	14.388484016119225	14.95572767742305
0.05600224139794066	0.292830555903555	2.6666282348035604	row_2786	721.3795	38.0	15.96	15.41396769603259	14.384961634780993	16.894687555746486	16.181409607106232	15.399166518199886	16.713925648561354	16.563247717695983	16.300179851909167
0.05613868644073919	0.29319826305198154	2.6642920281193527	row_3958	827.8378	39.0	15.38	16.849530968878586	16.36276642368781	18.66330435597212	18.23420308317153	16.813269588068344	17.458807560859874	17.511485919331346	17.1756370818071
0.056145908784563325	0.29319826305198154	2.6641685497871532	row_6052	676.8562	45.0	19.78	20.17123576809159	19.85960684943542	15.81006620312193	17.704139040056077	19.88062551168007	20.162830941121634	20.387121335160334	20.385646924766192
0.056189378438014914	0.29323373408089376	-2.663425747960679	row_6249	224.0275	231.0	14.74	13.988882987221961	14.14028475367912	9.742049446546703	12.6058866980911	13.881085281429336	13.84664047930266	12.698146352334444	13.048481569431122
0.056292080537003124	0.29357807168515326	-2.6616734190661897	row_6926	266.0479	77.0	15.11	14.96338944251158	14.578664165653311	10.34787398585051	13.319063774282798	14.400976115939798	14.39764901716732	14.553395007707982	14.330401084638812
0.056358770715053734	0.29373427109964445	-2.660537505622278	row_1085	187.0528	132.0	13.5	12.679062482800429	13.283915669822562	14.20756258302799	14.061153434644428	14.245008865586659	10.81609352104703	10.121412108760085	12.516953965564518
0.056565985304985175	0.2946221840477892	2.6570179371869913	row_1624	269.0247	244.0	15.86	14.86908236619323	15.006848707581591	13.650594861409974	15.641708035934139	14.546545549602728	16.13230552525977	16.150970238724085	15.966672335757572
0.05670063325427331	0.2951312258254656	2.6547388729511705	row_1164	195.1216	564.0	18.5	18.316529933830704	18.799340364660633	16.52337574133448	17.81015184867917	18.05060977420324	18.81592118189691	19.026605654553073	19.197526398476143
0.056791988754512544	0.2953279093976438	-2.653196126680533	row_6631	699.9301	40.0	16.66	17.153409325904384	16.97445862644249	14.178248492416515	17.30900038973365	16.584517620883737	15.63231629645665	15.656237263957808	16.63368736806076
0.05681229826811459	0.2953279093976438	2.652853542391119	row_4198	856.7608	40.0	18.71	18.693758239104103	18.524078873421026	20.373292974974802	19.901495436971036	18.695274408996216	18.775105734647674	18.933843221784397	18.822330442805594
0.05686277184916396	0.2953956982923035	2.6520027558632666	row_4539	943.8858	59.0	19.18	18.840458135599317	18.870704454982015	20.813004334146918	20.68213520955925	18.996811093012283	19.173056345327705	19.449190070499267	19.34343593679246
0.05689923394248248	0.2953956982923035	2.651388688798257	row_3213	758.3318	38.0	14.18	14.512811188990574	14.181064233862767	17.31485618784429	16.557273201315372	12.778916712267156	14.785395766035045	14.491553385862199	14.736863369948567
0.05704735585679565	0.2958144161423504	-2.6488987813469036	row_6992	326.1226	58.0	18.83	19.154815056660485	18.952263415349304	16.415890742425738	16.56691072937202	19.059197993153536	18.67306711652459	18.77923916716993	18.68684301436901
0.05708746107999579	0.2958144161423504	-2.6482258986635623	row_1960	342.064	107.0	15.67	16.35703845921609	16.24042798313687	14.63750257866295	14.292454108003898	16.5429263541229	15.479258369272022	15.615009516060619	15.122481435498848
0.05710222588264531	0.2958144161423504	2.6479783128476067	row_3673	798.0633	39.0	14.42	12.605712534552822	14.109700143541385	19.02484480684697	18.36912847596455	14.130632881994357	15.060900034967373	15.264573658934506	15.299657303454383
0.05713806318125931	0.2958144161423504	2.647377676083188	row_3926	824.2525	39.0	15.91	16.053160102190297	16.413740773917365	19.210500714052976	18.97629274353316	16.30377657024809	16.479236826878257	16.552940780721684	16.550310489022863
0.057256249714529944	0.2958144161423504	2.6453999265217547	row_7686	300.9895	425.0	12.95	11.442591926626502	12.713002947251525	13.02522759503185	13.945503097964695	15.742294468976791	14.407852878979629	13.203186264075018	14.736863369948567
0.057274852460116224	0.2958144161423504	-2.6450890536670455	row_2435	558.2548	42.0	15.37	16.62948112413577	15.547176820014894	17.070572099415337	16.711473650221684	15.711101018906161	14.856822798721204	11.584997159110321	12.954682580513486
0.057276274900720896	0.2958144161423504	2.645065287863427	row_6841	198.0069	93.0	12.78	12.700019610871173	14.028141183174094	9.742049446546703	9.608615472474638	14.047450348472683	14.12214474823499	14.419404827042117	14.49715484271461
0.057312675627900746	0.2958144161423504	2.6444573440677064	row_934	173.0913	558.0	14.91	14.879560930228601	15.210746108499817	14.48116076206842	14.514117253306724	15.139221100944654	15.264977271213546	15.254266721960208	15.414300512131492
0.0573214292386149	0.2958144161423504	2.6443112126278407	row_2957	736.8602	44.0	21.14	21.481056272513122	21.042211774761142	17.510283458587455	18.128190274548437	21.138761331195383	21.509740700346356	21.7167162048447	21.59461167081572
0.05734988680683466	0.2958144161423504	2.6438363237339595	row_3377	771.6038	38.0	12.95	12.280877049456285	14.415546244918728	17.70571072933062	16.509085561032148	13.059657762902807	15.560889263770491	14.955365549705583	14.601375941511982
0.057439431257329296	0.2960852694405853	2.6423438078744907	row_5506	160.1136	108.0	13.99	13.61165468194856	13.559177161062172	14.539788943291368	14.533392309420012	14.411373932630006	14.33642584629347	15.274880595908803	14.299134754999601
0.057600173729880494	0.2962737259721395	-2.639671277248663	row_5141	681.4572	39.0	15.92	14.324197036353873	15.863217791438148	16.44520483303721	16.644010953825173	15.950250802780975	14.081329300985757	14.058662032941706	13.100592118829809
0.05762943787949461	0.2962737259721395	2.6391856501122803	row_2662	704.8686	45.0	19.27	19.532043361933884	19.25810951672665	16.943544373432278	17.578851175319695	19.319143410408767	19.519987646946195	19.73778430577959	19.676943452944055
0.057635456320142095	0.2962737259721395	2.6390858116153972	row_7091	500.9056	48.0	19.14	19.427257721580162	19.094991595992063	16.1911493810711	15.83445859706703	19.256756510267515	19.49957992332158	19.51103169234505	19.478923365229047
0.05764688039171026	0.2962737259721395	2.6388963333671587	row_3406	773.8492	41.0	18.58	18.850936699634687	18.799340364660633	18.555819357063378	18.677529373777176	18.7888547592081	18.94857138545692	18.944150158758692	19.04119475028008
0.05766127800033134	0.2962737259721395	-2.6386575979216373	row_6996	331.14	59.0	19.74	20.01405730756101	20.491688792281927	16.640632103780376	16.316334999899258	21.117965697814967	19.101629312641546	17.25381249497391	15.518521610928866
0.0582059173314365	0.2986873212390547	2.629676627225801	row_4045	836.255	39.0	14.69	14.093668627575683	14.925289747214299	17.568911639810402	16.21032219127617	14.848082233618795	15.030288449530449	15.470712398420455	15.695697478884401
0.05820662417309927	0.2986873212390547	2.629665034460944	row_7956	194.1019	43.0	11.95	15.581624720598542	10.59246997770195	11.686550790441181	14.668317702213038	15.243199267846746	16.989429917493684	16.583861591644578	16.383556730947063
0.05824309365999829	0.2986873212390547	2.629067125451579	row_900	170.0808	60.0	19.17	18.95572233998841	18.605637833788315	18.11610799789126	16.875311627184644	20.327731629359064	19.35672585794926	19.840853675522567	19.3538580466722
0.058524163795699496	0.2999363394529599	2.6244734390108646	row_3072	746.8828	40.0	16.39	17.111495069762892	16.83173044579973	16.29863437997984	16.63437342576853	17.26037570574734	17.152691706490618	17.758852406714485	17.613365696756066
0.05863208182420497	0.30029692132256164	-2.6227164088388504	row_1573	257.0749	146.0	15.95	17.300109222399595	16.67880739511106	14.881786667091905	15.342944666178157	16.688495787785833	15.101715482216608	15.233652848011612	15.92498389623862
0.05876405639715652	0.3007801734284676	2.620572756305206	row_44	96.5145	50.0	14.2	14.020318679328078	14.986458967489765	14.48116076206842	14.706867814439615	15.139221100944654	15.43844292202279	15.553167894214834	14.95572767742305
0.05886478273877288	0.30110296736819525	2.618940386192744	row_7001	340.9309	41.0	17.15	18.232701421547723	17.779853360069495	15.780752112510456	16.34524758406919	17.863449073779474	18.366951262155332	18.645248986504065	18.95781787124218
0.05893106181824979	0.30110805652188355	2.6178680182140868	row_7874	315.5285	448.0	9.28	8.854386609889556	12.743587557389258	9.742049446546703	9.608615472474638	11.032083508312004	15.867005118139748	13.15165157920353	13.580009173297725
0.05897254483888274	0.30110805652188355	2.617197545142301	row_3693	800.0916	39.0	14.02	13.182033556498297	14.109700143541385	17.910909363610937	18.186015442888305	13.777107114527244	14.846618936908897	14.574008881656578	14.413777963676711
0.05897876379152841	0.30110805652188355	2.617097077474648	row_7260	221.0259	246.0	13.13	10.447128343266138	11.153187830227077	9.742049446546703	9.608615472474638	10.636966474084053	14.071125439173446	14.0792759068903	13.246501657146132
0.05914524184725903	0.30163216303100043	2.614412126913035	row_7915	613.0747	448.0	12.16	12.804805251224897	8.675834409070607	10.064504443272924	10.273604908383113	10.304236339997358	14.448668326228862	14.759533747193931	14.517999062474084
0.059156877002202464	0.30163216303100043	-2.614224800399616	row_5910	336.9063	28.0	13.87	13.443997657382603	13.141187489179803	13.953507131061876	11.15061996153777	12.716529812125902	12.805846574447193	11.440700041470157	12.537798185323993
0.0593429237503891	0.3019697574672868	2.6112351765722406	row_4040	835.8246	41.0	18.21	17.00670942940917	16.852120185891554	18.936902535012546	18.32094083568133	16.95883902173127	18.264912644032247	18.78954610414423	18.582621915571636
0.05935932739707552	0.3019697574672868	-2.6109720996354944	row_8	87.05457	55.0	19.02	19.88831453913654	19.37025308723167	16.98262982758091	16.981324435807736	19.55829319428358	18.55062077477689	18.727704482298446	18.884863102084022
0.05936572179980376	0.3019697574672868	2.6108695706774765	row_3633	794.418	39.0	14.64	13.643090374054676	14.741782086387895	18.028165726056837	17.241537693337136	15.18081236770549	15.64252015826896	15.04812798247426	15.393456292372019
0.05937416619619449	0.3019697574672868	-2.6107341912038935	row_748	158.0958	31.0	18.61	19.490129105792395	18.626027573880137	18.213821633262842	18.19565297094495	19.485508477452115	18.18328174953378	17.964991146200436	18.217848069780832
0.05944807722171493	0.30215345034177427	-2.6095502023393213	row_6943	278.0844	65.0	16.0	16.44086697149907	16.1792587628614	14.989271666000644	14.494842197193433	16.179002769965578	14.95886141684429	14.666771314425255	15.904139676479147
0.059526442626766075	0.30235953545171207	-2.6082967036322997	row_4280	869.3711	300.0	14.19	15.550189028492428	13.457228460603055	12.86888577843732	13.521451863472333	15.315983984678212	11.418121367973232	12.007581575056516	13.298612206544817
0.059772200107006485	0.30341507292413766	2.6043779322660128	row_7822	181.1043	74.0	13.15	13.831704526691377	10.164285435773673	9.742049446546703	9.608615472474638	12.0406717272623	15.203754100339694	15.862376003443758	15.0807929959799
0.05984834272444513	0.30360881984894594	-2.6031675392700344	row_2248	447.1703	121.0	16.54	15.267267799537377	16.59724843474377	14.266190764250938	15.323669610064869	15.451155601650932	14.33642584629347	14.872910053911204	15.237124644175958
0.060032952314574194	0.3042880798337662	-2.600240238048163	row_4219	860.1901	40.0	15.14	14.984346570582327	14.374766764735082	19.425470711870457	19.323243753572367	15.004049483971935	14.275202675419619	14.264800772427654	14.049004117885906
0.06005836022234935	0.3042880798337662	-2.5998381613502324	row_2175	415.3022	464.0	14.41	15.644496104810777	14.619443645836956	10.738728527336837	11.690321532709865	14.296997949037706	13.673174828493416	14.048355095967409	12.787928822437689
0.060156669736015175	0.30445308293623824	2.5982842640723844	row_5119	612.1864	34.0	14.86	15.110089339006793	15.384058899280312	14.989271666000644	13.367251414566018	15.430359968270514	15.42823906021048	15.707771948829295	16.05004921479547
0.06016708831010087	0.30445308293623824	2.598119757133152	row_1579	258.1087	58.0	21.77	22.602262624297953	22.510273061372384	19.78701116274531	19.59309453915841	22.927185801911378	22.80563115050954	23.118459633349154	23.324681910852117
0.06028398932832102	0.30485167278932734	2.5962761550792868	row_342	128.0533	292.0	14.23	13.077247916144575	14.762171826479717	14.285733491325255	14.764692982779483	14.484158649461472	15.30579271846278	15.213038974063018	15.466411061530179
0.06055301847333623	0.3060185731316834	2.592048939128251	row_7756	494.8115	537.0	9.43	10.132771422204971	12.611054246792408	9.65410717471228	8.741237947376627	13.735515847766408	12.673196370887181	13.904057978327245	15.62274270972624
0.060631636022807675	0.3062223183843003	-2.590817701102983	row_729	157.0704	54.0	16.35	17.00670942940917	16.24042798313687	19.112787078681393	18.619704205437312	17.073215005323576	14.816007351471969	15.841762129495162	15.768652248042564
0.060670300169283965	0.30622414763473815	2.5902128494841863	row_3524	784.8907	39.0	14.82	14.502332624955201	14.395156504826904	16.777431193300593	17.59812623143299	15.284790534607582	15.49966609289664	14.893523927859798	15.049526666340686
0.06072407022434931	0.30630217125783765	2.589372419861869	row_2926	733.5845	39.0	13.61	10.667178188008956	11.703710812706294	16.171606653996786	15.795908484840453	13.808300564597872	14.775191904222735	14.141117528736086	14.007315678366956
0.060802686918956246	0.30650534799309914	-2.5881451711198347	row_1657	275.899	524.0	14.66	15.078653646900676	14.853925656892919	15.126070755520859	14.00332826630456	14.868877866999215	14.469076049853479	14.491553385862199	14.622220161271457
0.06128930424039428	0.30875794745469876	2.5805890932658153	row_1864	316.3199	124.0	17.8	18.29557280575996	18.177453291860036	16.7285743756148	16.33561005601255	18.497715891882237	18.366951262155332	18.593714301632577	18.64515457485006
0.061326781808387944	0.30875794745469876	-2.580010006134007	row_6107	721.6305	37.0	14.2	14.135582883717174	13.722295081796753	16.073893018625203	15.535695227311049	12.758121078886738	11.377305920723998	11.389165356598669	13.55916495353825
0.06146334001534263	0.30925072587958735	-2.577903395852625	row_4034	835.3233	42.0	17.63	18.096480089087883	18.085699461446833	19.99220979702563	19.08230555215625	17.85305125708927	17.356768942736792	17.635169163022915	17.477878268319483
0.06154603777304352	0.30947205785879434	2.5766302691403977	row_7460	240.2307	536.0	9.97	10.63574249590284	10.164285435773673	13.973049858136195	13.72383995266187	10.626568657393845	10.877316691920882	13.873137167404353	13.194391107747444
0.06162849346694908	0.3096918952031791	2.575362820117229	row_6462	166.0527	184.0	15.05	14.638553957415041	14.405351374872817	10.299017168164719	13.29978871816951	14.25540668227687	15.009880725905832	15.584088705137725	15.528943720808604
0.06189006448418052	0.31081097082350706	2.5713549683387624	row_5652	196.1252	124.0	14.43	13.831704526691377	15.312694808958932	14.36390439962252	14.051515906587785	16.106218053134114	15.530277678333567	16.315881230312844	15.58105427020729
0.06202004629554152	0.310978762037174	2.5693705712844936	row_7949	154.0241	58.0	13.68	15.361574875855727	15.23113584859164	9.742049446546703	15.121281520875332	15.471951235031352	16.224140281570545	16.24373267149276	16.00836077527652
0.06203080346268139	0.310978762037174	-2.569206558114603	row_5131	664.4293	37.0	15.76	14.334675600389245	15.292305068867108	14.324818945473888	16.056121742369854	13.392387896989502	13.448689868622628	13.605156806072618	14.392933743917236
0.06208015398293397	0.310978762037174	-2.56845453450028	row_2262	451.0725	540.0	14.62	14.167018575823288	14.119895013587296	12.947056686734586	12.538424001694587	14.016256898402057	13.611951657619564	13.543315184226834	12.339778097608985
0.06209196573004321	0.310978762037174	-2.5682746438210122	row_358	129.0734	540.0	14.27	14.931953750405464	14.955874357352032	13.748308496781556	14.533392309420012	14.25540668227687	13.897659788364201	14.27510770940195	14.059426227765643
0.06211795909610593	0.310978762037174	-2.5678789078231077	row_1933	334.8839	522.0	13.78	14.292761344247756	14.813146176709273	13.337911228220912	12.750449618940769	12.88289487916925	13.173185599690298	13.48147356238105	13.67380816221536
0.06227807669833744	0.3114033578508068	-2.565445374330115	row_6826	184.0767	517.0	13.43	13.821225962656005	15.914192141667705	14.031678039359143	16.02720915819992	14.50495428284189	12.928292916194893	11.956046890185029	11.631074625786846
0.062340498358975996	0.3114033578508068	2.564498605528305	row_177	111.0387	53.0	15.87	16.336081331145348	15.700099870703566	18.204050269725684	17.887252073132323	16.38695910376976	16.33638276150594	16.54263384374739	16.71706424709866
0.06234561768808849	0.3114033578508068	2.564421007259771	row_6069	700.3581	38.0	14.76	14.219411396000151	14.701002606204247	14.05122076643346	14.04187837853114	14.307395765727914	14.928249831407364	16.563247717695983	16.383556730947063
0.06235857109682822	0.3114033578508068	2.5642246934101607	row_4559	951.8371	41.0	18.55	17.88690880838044	18.157063551768214	20.43192115619775	20.527934760652936	18.019416324132614	18.67306711652459	18.634942049529766	18.864018882324547
0.06255074548696171	0.3119118777326487	-2.5613176929567656	row_6267	263.0636	104.0	16.37	16.943838045196937	16.087504932448198	14.823158485868955	15.1791066892152	16.646904521024997	15.724151052767429	13.646384553969808	14.976571897182525
0.06255529390693121	0.3119118777326487	2.5612490135020862	row_3836	814.8889999999999	39.0	16.63	17.467766246965553	16.923484276212935	19.31798571296172	19.342518809685654	16.927645571660644	17.42819597542295	17.975298083174735	18.207425959901094
0.06257744238688788	0.3119118777326487	-2.5609146613909908	row_7367	328.1371	58.0	19.13	19.13385792858974	19.07460185590024	16.171606653996786	16.509085561032148	18.996811093012283	18.66286325471228	18.655555923478364	17.790541564711603
0.06288520822869423	0.31325061669059834	-2.5562826252579645	row_7023	371.1583	58.0	19.95	20.506549817223505	20.17564782085867	16.76765982976343	16.65364848188182	20.317333812668856	19.703657159567747	19.892388360394058	19.708209782583268
0.06298247156397088	0.3133887213462365	-2.5548241577926527	row_3531	785.3952	39.0	15.74	15.120567903042165	16.01614084212682	18.585133447674853	18.205290499001595	14.317793582418124	14.081329300985757	15.04812798247426	14.757707589708042
0.06303322438444216	0.3133887213462365	2.554064140874109	row_7891	352.0267	117.0	11.88	13.957447295115845	13.640736121429462	9.742049446546703	9.608615472474638	13.454774797130757	14.713968733348885	15.00690023457707	14.757707589708042
0.06304362541819888	0.3133887213462365	2.553908473246819	row_3476	779.8835	38.0	16.69	16.472302663605188	17.596345699243088	18.272449814485793	17.578851175319695	17.561912389763407	17.846554309727598	17.717624658817297	17.853074223990024
0.06306972515898619	0.3133887213462365	2.55351797951641	row_3167	754.821	38.0	14.28	14.009840115292704	14.435935985010552	18.047708453131154	16.70183612216504	14.983253850591517	14.999676864093523	15.068741856422854	14.445044293315922
0.06312889780783817	0.31348791178488583	-2.5526333471456244	row_1745	290.909	527.0	17.81	18.138394345229372	18.014335371125455	17.940223454222412	17.077699716374177	18.019416324132614	17.76492341522913	17.758852406714485	17.665476246154753
0.06326321973440739	0.3139599266148896	2.550628749776227	row_586	146.0515	390.0	14.25	12.762890995083406	14.170869363816855	14.872015303554747	14.909255903629152	14.078643798543311	15.275181133025853	14.8832169908855	14.861928688505415
0.06335651392729072	0.31422787149422415	-2.5492393083024667	row_7556	178.0533	55.0	16.95	17.069580813621403	17.10699193703934	15.458297115784237	15.333307138121512	16.886054304899805	15.918024427201289	15.944831499238138	13.788451370892473
0.06343672795087471	0.31443065094063444	2.5480465424267873	row_6722	705.7093	38.0	14.15	15.581624720598542	15.292305068867108	16.52337574133448	15.959746461803409	15.835874819188675	15.98945145988745	16.120049427801195	16.35229040130785
0.06354802033396137	0.314787126747225	-2.546394503684052	row_6347	669.0806	293.0	11.01	13.61165468194856	12.091115874450928	11.823349879961395	12.79863725922399	14.120235065304149	11.040578480917818	8.451688318923898	8.58781854090355
0.06363214392594961	0.31500866296468555	-2.5451479578117673	row_718	156.0256	111.0	17.19	16.608523996065024	16.52588434442239	16.142292563385308	16.460897920748927	16.83406522144876	16.356790485130556	16.161277175698384	15.841607017200722
0.06368122801982141	0.31505657055598524	2.5444214991278336	row_5183	713.7216	39.0	13.65	14.418504112672224	15.353474289142579	17.119428917101125	13.772027592945092	13.589946414103478	15.560889263770491	15.769613570675082	15.945828115998097
0.06373429198560793	0.31512409673774605	2.543636857607724	row_6493	196.1536	124.0	16.93	17.74020891188523	17.596345699243088	17.187828461861233	16.325972527955905	16.771678321307505	18.06083540778608	18.016525831071924	18.103204861103723
0.06383423496236995	0.3154231820297576	2.542161057405117	row_7078	474.9402	44.0	17.0	17.666858963637623	17.137576547177073	11.569294427995281	12.316760856391761	17.021225921872528	17.611865488044504	18.181436822660682	18.447134487135052
0.06389593578192351	0.3155330491516235	-2.541251276267122	row_3193	756.8876	40.0	15.23	16.000767282013435	15.557371690060805	16.865373465135015	16.61509836965524	16.12701368651453	14.805803489659661	14.924444738782691	13.757185041253258
0.06414476521734702	0.3163780447520892	2.5375924484356576	row_4385	897.3517	43.0	18.65	19.01859372420064	18.71778140429334	20.42214979266059	20.421921952029848	18.91362855949061	18.979182970893845	19.35642763773059	19.28090327751404
0.06414619268832228	0.3163780447520892	2.5375715055361474	row_2821	724.9513	38.0	15.4	16.49325979167593	15.220940978545729	16.200920744608258	17.87761454507568	16.01263770292223	16.764944957622895	16.54263384374739	16.98803910397183
0.06425158475406433	0.31670247848874494	-2.536026734447296	row_390	130.9883	548.0	14.03	13.286819196852019	12.6926132071597	13.94373576752472	13.598552087925489	10.584977390633007	12.13239169483483	12.388938243105521	10.88068271444576
0.06439833590560452	0.31710206942601155	2.53388056797914	row_5380	127.9716	570.0	13.56	14.041275807398822	13.977166832944539	14.256419400713781	13.531089391528976	14.390578299249588	14.173164057296534	14.40909789006782	14.257446315480651
0.06444207855638306	0.31710206942601155	2.53324193415442	row_6958	295.9416	48.0	18.93	19.22816500490809	18.972653155441126	16.494061650723	16.576548257428662	19.059197993153536	19.203667930764635	19.407962322602074	19.374702266431672
0.06445164012723811	0.31710206942601155	-2.533102403180517	row_1757	293.0945	525.0	14.88	14.470896932849085	14.242233454138235	17.715482092867774	14.475567141080145	13.901880914809754	13.938475235613437	12.780601848128823	13.778029261012735
0.06455674256170799	0.31727237482394904	2.5315702129444286	row_783	161.0702	141.0	15.68	16.27320994693311	15.65932039051992	14.969728938926329	15.03454376836553	16.55332417081311	16.244548005195163	16.4910991588759	16.612843148301284
0.06456562274403566	0.31727237482394904	2.531440887753017	row_5156	695.783	38.0	14.98	14.460418368813713	14.191259103908678	16.044578928013728	15.689895676217363	14.92086695045026	15.040492311342756	15.573781768163428	16.300179851909167
0.0646800002557525	0.3176391904451728	-2.529776983775152	row_1308	213.1089	378.0	15.76	15.539710464457055	13.84463352234769	13.689680315558606	13.791302649058382	12.768518895576946	14.081329300985757	12.327096621259736	12.454421306286093
0.06488048705044171	0.3183535489068725	2.526868507104228	row_1598	262.9976	556.0	9.97	10.447128343266138	10.164285435773673	13.904650313376086	11.353008050727304	10.366623240138614	10.46916221942854	11.275789049881396	11.610230406027373
0.06490510127807407	0.3183535489068725	2.5265121349099657	row_7690	322.1754	87.0	15.52	13.42304052931186	14.599053905745134	10.816899435634102	13.675652312378645	13.485968247201386	16.509848412315183	15.924217625289542	15.935406006118358
0.0650011931026742	0.31859209488030565	2.525122365758937	row_7887	339.0199	79.0	14.4	14.481375496884457	14.751976956433806	9.742049446546703	9.608615472474638	14.640125899814612	15.652724020081267	16.161277175698384	14.84108446874594
0.06503343325136446	0.31859209488030565	-2.5246566048303385	row_6810	169.0853	413.0	14.74	16.053160102190297	14.384961634780993	9.742049446546703	9.608615472474638	13.361194446918875	13.611951657619564	11.852977520442053	13.725918711614048
0.06515524496184101	0.3189933762828652	2.5228992173293414	row_5158	697.372	38.0	15.47	15.235832107431259	14.49710520528602	16.318177107054154	16.576548257428662	15.149618917634864	15.683335605518193	16.00667312108392	15.841607017200722
0.06529971630391126	0.31950503785175677	2.5208197783371262	row_2734	715.0628	39.0	15.94	16.598045432029654	16.67880739511106	15.497382569932869	13.627464672095424	16.251787486797046	16.938410608432143	17.15074312523094	16.967194884212354
0.06538378391268157	0.31972070482072734	2.5196121746569675	row_4076	838.8389999999999	48.0	23.68	23.922561692754858	23.733657466881755	19.45478480248193	19.930408021140973	23.883784937410624	24.101521600672722	24.34498513329055	23.939586393756617
0.06551881917025935	0.32018518292556447	-2.517676145895366	row_12	88.03868	85.0	20.7	20.747556790037066	20.247011911180053	18.643761628897803	18.985930271589805	20.234151279147184	20.234257973807793	20.098527099880005	19.770742441861692
